0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1507
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1508
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1509
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1511
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1512
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1513
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1514
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1516
0,1516
0,1516
0,1516
0,1516
0,1516
0,1517
0,1517
0,1517
0,1517
0,1517
0,1517
0,1518
0,1518
0,1518
0,1518
0,1518
0,1518
0,1519
0,1519
0,1519
0,1519
0,1519
0,1519
0,1519
0,1519
0,1519
0,1519
0,1519
0,1519
0,1520
0,1520
0,1520
0,1520
0,1520
0,1520
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1523
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1524
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1525
0,1526
0,1526
0,1526
0,1526
0,1526
0,1526
0,1526
0,1526
0,1526
0,1526
0,1526
0,1526
0,1527
0,1527
0,1527
0,1527
0,1527
0,1527
0,1527
0,1527
0,1527
0,1527
0,1527
0,1527
0,1528
0,1528
0,1528
0,1528
0,1528
0,1528
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1529
0,1530
0,1530
0,1530
0,1530
0,1530
0,1530
0,1530
0,1530
0,1530
0,1530
0,1530
0,1530
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1531
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1532
0,1533
0,1533
0,1533
0,1533
0,1533
0,1533
0,1534
0,1534
0,1534
0,1534
0,1534
0,1534
0,1534
0,1534
0,1534
0,1534
0,1534
0,1534
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1535
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1537
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1538
0,1539
0,1539
0,1539
0,1539
0,1539
0,1539
0,1538
